File: eucaLeaf.dat                                Spring 2009
Leaf measurements from Steve Candy, used in his Ph. D. thesis 
A portion of these data was later used by:
- Gregoire, TG., and Salas, C. 2009. Ratio estimation with measurement
     error in the auxiliary variate. Biometrics 65(2):590-598

Number of data records = 744           First line of data = 12

Time       Tree Shoot      Length  Width   Leaf_area
                           ( mm )  ( mm ) ( cm^2 )
==============================================================
EARLY          9   SC       154       23   23.3    25.56298433
EARLY          9   SC       128       39   23.5    37.75160838
EARLY          9   SC        87       45   28.5    31.18754987
EARLY          9   SC       220       27   45.3    41.43030485
EARLY          9   SC       300       56  129.6    116.9814271
EARLY          9   SC       258       38   77.5    68.21532568
EARLY          9   SC        93       45   30.0    33.07907102
EARLY          9   SC       220       44   76.0    69.10051189
EARLY          9   SC        90       48   31.7    34.38274203
EARLY          9   SC       270       40   84.0    74.92875377
EARLY          9   SC        95       39   27.9    29.01429003
EARLY          9   SC       120       18   14.9    15.86524095
EARLY          9   SC       104        9   11.0    6.764681677
EARLY          9   SC       180       32   36.8    41.46334145
EARLY          9   SC       205       41   52.8     60.2945662
EARLY          9   SC       150       21   24.3    22.70572036
EARLY          9   SC       212       41   65.2    62.10872624
EARLY          9   SC       216       32   44.3    48.70498571
EARLY          9   SC       220       52   72.7    82.31483054
EARLY          9   SC       180       35   44.3    45.54397918
EARLY          9   SC       258       40   73.9    71.98076872
EARLY          9   SC       135       41   47.8    41.69676627
EARLY          9   SC       245       34   58.3    58.00407462
EARLY          9   SC       158       35   40.0    40.59244581
EARLY          9   SC       122       17   13.0    15.16288848
EARLY          9   SC       120       14   10.9    12.19320402
EARLY          9   SC       235       41   69.0    68.02154728
EARLY          9   SC       137       40   43.6    41.16309589
EARLY          9   SC       123       24   19.7    21.91735286
EARLY          9   SC       125       24   20.6    22.23170276
EARLY          9   SC       100       21   15.3    15.87319357
EARLY          9   SC       125       14   15.2    12.64068383
EARLY          9   SC        92       20    9.6    14.01189242
EARLY          9   SC        60       20    9.5    9.607231604
EARLY          9   SC       113       17   13.4    14.17091209
EARLY          9   SC       135       15   13.3    14.54343115
EARLY          9   SC       103       21    8.1    16.29289647
EARLY          9   SC        80       12    6.5    7.253040555
EARLY          9   SC       105       13    8.1     10.0277453
EARLY          9   BC       296       37   85.8     74.8918155
EARLY          9   BC       290       41   86.4    81.89961936
EARLY          9   BC       240       38   68.4    63.99579283
EARLY          9   BC       234       41   67.1    67.76592511
EARLY          9   BC       243       40   69.7    68.27303682
EARLY          9   BC       225       37   62.3    58.78585678
EARLY          9   BC       263       42   78.2    77.04991485
EARLY          9   BC       230       43   75.0    70.15640309
EARLY          9   BC       230       29   51.6    46.43773301
EARLY          9   BC       215       26   43.6    39.02420814
EARLY          9   BC       222       37   62.7    58.09328673
EARLY          9   BC       147       22   24.1    23.41810959
EARLY          9   BC       217       30   49.1    45.70717863
EARLY          9   BC       180       32   47.7    41.46334145
EARLY          9   BC       294       45   89.6     91.3868204
EARLY          9   BC       245       31   57.9    52.65452645
EARLY          9   BC       232       31   65.3    50.17996074
EARLY          9   BC       195       31   47.6    43.04399118
EARLY          9   BC       250       31   58.6    53.60214991
EARLY          9   BC       263       38   66.5    69.38120669
EARLY          9   BC       215       30   50.8    45.33504296
EARLY          9   BC       200       28   42.4    39.56553313
EARLY          9   BC       230       32   56.7    51.48179842
EARLY          9   BC       185       30   40.0    39.70178511
EARLY          9   BC        75       21   16.7    12.31277382
EARLY          9   BC        72       10    5.1    5.459821724
EARLY          9   BC        95       13    9.3    9.179677709
EARLY          9   BC       125       17   17.1    15.49161505
EARLY          9   BC       140       12    9.8    11.88771539
EARLY          9   BC        63        8    3.8    3.841175353
EARLY          9   BC        73        8    4.5    4.374758822
EARLY          9   BC        62        8    4.0    3.787293697
EARLY          9   BC        76       10    5.7     5.72677238
EARLY          9   BC        70       10    5.0    5.325699533
EARLY          9   BC        60       10    4.5    4.648034469
EARLY         18   TR       130       24   24.0    23.01502561
EARLY         18   TR       290       36   66.4    71.46899301
EARLY         18   TR       240       37   62.7    62.23281017
EARLY         18   TR       270       41   52.1    76.89210642
EARLY         18   TR       170       44   60.4    55.03254943
EARLY         18   TR       225       40   67.1      63.788059
EARLY         18   TR       234       52   89.8     86.9228153
EARLY         18   TR       347       45   84.8    105.7880477
EARLY         18   TR       242       49   85.3    84.13768946
EARLY         18   TR       270       42   69.5    78.85773524
EARLY         18   TR       272       48   89.6    91.28946935
EARLY         18   TR       260       36   68.8    64.90026043
EARLY         18   TR       210       31   48.5    45.95453656
EARLY         18   TR       290       38   68.7     75.6334848
EARLY         18   TR       124       38   31.5     35.7227533
EARLY         17   SC       170       35   43.8    43.30262562
EARLY         17   SC       270       55  106.2    104.5973269
EARLY         17   SC       280       50  101.1    97.74769082
EARLY         17   SC       175       41   50.8     52.4335164
EARLY         17   SC       143       42   43.1    44.99242695
EARLY         17   SC       160       52   58.7    62.13991233
EARLY         17   SC       240       41   80.7    69.29775995
EARLY         17   SC       305       60  123.4    127.5972645
EARLY         17   SC       268       55  104.0    103.9129629
EARLY         17   SC       250       50   92.8    88.44064765
EARLY         17   SC       235       39   65.7    64.54990278
EARLY         17   SC       178       30   38.3    38.37248592
EARLY         17   SC       238       34   58.1    56.53840625
EARLY         17   SC       250       40   74.1       70.00655
EARLY         17   SC       170       33   45.8    40.71423751
EARLY         17   SC       140       29   32.2    29.95835388
EARLY         17   SC       124       41   37.3    38.68233634
EARLY          3   TR       263       46   87.0    84.75344499
EARLY          3   TR       163       44   53.0    53.02695824
EARLY          3   TR       227       49   85.6    79.51612801
EARLY          3   TR       255       46   82.4    82.47318278
EARLY          3   TR       274       45   91.2    85.87557958
EARLY          3   TR       230       40   75.3    65.03796566
EARLY          3   TR       202       40   66.1    57.99521544
EARLY          3   TR        82       12   10.4     7.41290111
EARLY          3   TR        81       14    8.5    8.618072467
EARLY         13   TR       270       48   92.2    90.69657032
EARLY         13   TR       285       48   102.0    95.13105742
EARLY         13   TR       250       50   92.4    88.44064765
EARLY         13   TR       246       48   90.1    83.54037171
EARLY         13   TR       221       45   78.5     71.0302998
EARLY         13   TR       225       40   70.7      63.788059
EARLY         13   TR       110       23   19.6    18.99306747
EARLY         13   TR       228       43   71.7    69.61750981
EARLY         13   TR       242       43   75.7    73.37842654
EARLY         13   TR       202       37   56.6    53.44728281
EARLY         13   TR       235       41   75.9    68.02154728
EARLY         13   TR       181       35   47.6    45.76729988
EARLY         13   TR       209       41   64.7    61.33210168
EARLY         13   TR       200       36   53.4    51.48086717
EARLY         13   TR       205       36   56.3    52.61553062
EARLY         13   TR       227       41   70.1    65.97295246
EARLY         13   TR       225       45   81.8    72.16417558
EARLY         13   TR       222       40   70.1    63.03655682
EARLY         13   TR       230       39   64.2    63.33580333
EARLY         13   TR       171       33   40.9    40.92561543
EARLY         13   TR       217       43   75.9    66.64354756
EARLY         13   TR       236       40   66.9    66.53366534
EARLY         13   TR       100       19   14.8      14.293349
EARLY         13   TR       130       29   29.1    28.06093189
EARLY         13   TR        73       13    7.4    7.274832793
EARLY         13   TR       120       20   18.2    17.71648838
EARLY          8   SC       212       31   44.3    46.34073385
EARLY          8   SC       215       37   53.9    56.47299532
EARLY          8   SC       167       27   35.2    32.48100934
EARLY          8   SC       172       31   41.8    38.52911567
EARLY          8   SC       185       33   43.0    43.87012503
EARLY          8   SC       195       36   52.9    50.34287676
EARLY          8   SC       185       31   42.2    41.08912513
EARLY          8   SC       167       33   41.9    40.07922596
EARLY          8   SC       190       38   54.8    52.06842881
EARLY          8   SC       197       31   43.9     43.4335379
EARLY          8   SC       245       40   65.9    68.76891588
EARLY          8   SC       230       38   59.5     61.6357131
EARLY          8   SC       220       43   69.5    67.45634301
EARLY          8   SC       240       41   67.7    69.29775995
EARLY          8   SC       137       25   27.4    25.15894055
EARLY          8   SC       195       39   54.4    54.74586666
EARLY          8   SC       250       42   71.7    73.67742965
EARLY          8   SC       196       31   47.6    43.23882272
